date,sales_rep_id,total_sales_amount,deals_closed,customer_satisfaction_score
2022-01-23,REP-719,379196.92,39,1.9
2022-03-23,REP-927,265237.89,3,1.8
2022-08-31,REP-916,436159.9,49,3.6
2022-03-09,REP-501,422659.82,15,3.4
2022-10-10,REP-713,101052.55,15,3.5
2022-12-20,REP-324,298664.21,22,3.4
2022-10-28,REP-688,144747.73,1,1.7
2022-09-22,REP-360,198766.45,50,4.1
2022-09-30,REP-617,96440.89,26,1.8
2022-08-19,REP-495,323421.16,22,3.4
2022-01-31,REP-608,482521.53,44,3.2
2022-04-18,REP-449,387053.04,49,4.3
2022-06-13,REP-856,374150.09,43,3.7
2022-07-17,REP-944,352514.62,26,2.5
2022-12-23,REP-114,100601.87,37,2.8
2022-03-18,REP-765,106482.53,45,2.2
2022-01-19,REP-638,166705.27,44,3.7
2022-01-20,REP-174,341618.04,11,4.3
2022-10-04,REP-935,405989.33,26,4.4
2022-03-02,REP-432,99664.92,5,3.5
2022-09-11,REP-304,472317.46,20,2.0
2022-09-07,REP-580,10342.98,22,4.0
2022-02-08,REP-269,265885.78,16,3.6
2022-10-01,REP-142,93998.08,46,3.1
2023-01-29,REP-240,424718.81,27,1.3
2022-05-26,REP-172,274462.25,9,3.0
2023-03-03,REP-417,237638.23,8,3.5
2022-09-06,REP-430,411134.57,39,3.0
2022-06-20,REP-474,383633.06,28,3.1
2022-06-04,REP-643,392702.16,30,2.5
2022-06-06,REP-788,86925.17,2,2.9
2022-05-03,REP-453,481663.31,40,1.4
2023-02-11,REP-289,375681.6,27,2.2
2023-01-12,REP-325,212012.81,17,1.1
2022-10-27,REP-833,233672.9,43,2.9
2022-03-07,REP-289,284727.87,1,1.3
2022-07-08,REP-579,371292.63,26,3.8
2022-06-12,REP-410,278201.28,48,3.8
2023-01-25,REP-711,316023.37,38,2.9
2022-11-02,REP-449,445356.51,49,3.9
2023-01-28,REP-890,494434.42,5,3.3
2022-01-03,REP-822,369924.24,18,4.2
2022-05-09,REP-304,410257.83,42,3.2
2023-03-14,REP-347,487078.2,13,2.1
2023-04-23,REP-588,352233.83,8,1.9
2022-02-16,REP-323,152437.75,23,4.4
2022-01-29,REP-821,301425.66,29,3.5
2022-09-27,REP-530,379502.26,38,3.9
2022-03-10,REP-399,86181.99,4,1.8
2022-01-22,REP-868,110814.35,21,2.8
2022-06-08,REP-171,71330.74,1,3.8
2022-01-04,REP-636,497748.79,9,4.7
2022-08-07,REP-231,279680.74,48,1.6
2022-02-25,REP-982,307148.54,8,3.7
2022-07-22,REP-175,32904.48,9,1.9
2022-11-08,REP-547,117736.39,38,3.0
2023-04-03,REP-190,252042.54,40,1.6
2022-02-09,REP-986,28365.41,24,2.5
2023-01-01,REP-152,349592.9,28,3.1
2023-03-15,REP-294,34698.85,37,3.2
2022-03-15,REP-658,484725.03,16,4.5
2022-10-01,REP-825,302569.09,45,4.3
2022-10-12,REP-118,76611.15,41,4.2
2022-08-03,REP-482,254130.49,25,3.1
2022-12-02,REP-964,475160.1,19,3.5
2022-02-02,REP-121,258462.84,19,4.2
2022-12-18,REP-527,97549.79,22,4.2
2022-02-23,REP-884,117073.4,16,3.5
2022-02-26,REP-996,41049.36,13,3.0
2023-02-06,REP-131,402419.12,9,4.6
2022-09-12,REP-625,492589.64,28,1.3
2022-09-18,REP-137,312289.97,12,3.9
2023-01-05,REP-261,257467.79,5,2.6
2022-07-11,REP-283,165908.13,12,4.1
2022-01-03,REP-546,220772.24,13,2.7
2022-03-22,REP-748,119221.28,23,4.3
2022-03-13,REP-493,472551.36,1,3.7
2023-04-01,REP-656,135194.11,50,1.8
2022-10-16,REP-846,320787.58,18,2.4
2023-01-23,REP-527,485960.41,36,3.7
2022-05-13,REP-672,408222.63,22,2.8
2022-05-23,REP-254,10426.06,39,2.3
2022-02-18,REP-552,41178.63,38,4.7
2022-11-06,REP-852,427572.91,42,2.6
2022-07-30,REP-705,223529.28,32,1.8
2022-10-13,REP-453,315647.29,7,4.5
2022-01-08,REP-732,479980.65,12,2.4
2022-04-27,REP-433,85313.23,49,2.1
2022-04-04,REP-261,225056.17,36,4.3
2022-03-29,REP-181,472867.51,20,2.8
2022-11-05,REP-896,59639.15,36,2.8
2022-11-17,REP-495,385975.21,10,1.8
2022-09-09,REP-137,480458.8,26,2.7
2022-12-21,REP-592,86144.62,23,3.8
2022-08-21,REP-772,441045.45,4,4.7
2022-01-21,REP-729,177528.83,7,2.8
2022-04-03,REP-633,263901.44,40,2.1
2022-01-04,REP-828,148532.02,2,2.8
2023-04-14,REP-490,420973.38,5,4.7
2022-05-15,REP-645,484925.47,38,3.3
2022-06-15,REP-966,382062.59,19,3.8
2023-03-06,REP-648,138863.48,11,2.5
2022-04-04,REP-450,329114.79,47,3.8
2022-01-15,REP-809,238596.56,41,2.9
2022-10-28,REP-762,226116.69,34,1.3
2022-03-10,REP-895,165115.88,40,3.5
2022-10-04,REP-386,22191.49,20,2.1
2023-04-08,REP-917,256326.55,1,3.2
2022-08-03,REP-815,166572.16,40,3.0
2022-01-26,REP-855,117077.03,30,2.2
2022-08-19,REP-312,295969.2,49,2.6
2022-09-30,REP-138,13178.91,8,1.5
2022-05-29,REP-435,429141.58,49,4.9
2022-04-21,REP-169,449466.61,36,2.7
2022-08-24,REP-301,475733.9,20,3.4
2022-05-21,REP-843,143987.43,32,3.1
2022-12-14,REP-995,5170.56,43,2.2
2022-08-14,REP-742,189974.3,37,3.4
2022-07-14,REP-693,105786.62,28,2.5
2022-11-25,REP-889,405943.56,8,1.9
2022-05-13,REP-507,386119.62,17,5.0
2022-11-21,REP-173,352062.44,41,3.4
2023-01-22,REP-884,323122.78,48,2.0
2023-03-22,REP-170,116232.48,13,3.3
2022-11-10,REP-710,481356.58,11,4.3
2023-01-12,REP-905,117420.26,42,4.8
2023-03-20,REP-132,128635.12,50,4.7
2023-04-19,REP-476,445949.65,7,4.8
2022-10-08,REP-723,84085.53,41,1.9
2023-01-16,REP-234,154735.42,42,3.1
2023-04-24,REP-554,322701.51,42,4.9
2022-01-18,REP-628,61298.48,38,3.2
2022-04-02,REP-909,484312.29,49,1.2
2022-10-04,REP-216,221637.25,24,4.0
2022-07-05,REP-953,211764.9,28,1.7
2022-06-21,REP-767,129993.64,41,1.5
2022-03-28,REP-525,148270.18,32,2.6
2023-03-07,REP-270,69525.36,23,3.0
2022-02-26,REP-439,86145.59,39,1.8
2022-02-18,REP-400,252724.68,33,1.1
2022-05-20,REP-115,87421.89,34,1.9
2022-04-06,REP-144,132587.18,3,3.9
2022-05-31,REP-598,69534.76,21,2.6
2023-04-21,REP-687,125501.94,20,2.2
2022-12-21,REP-962,433801.34,26,4.8
2022-06-28,REP-620,365914.04,16,4.9
2022-02-03,REP-951,75934.77,12,3.3
2022-12-28,REP-946,356208.42,2,3.2
2022-05-09,REP-170,101425.96,43,4.6
2023-01-22,REP-100,236530.25,46,2.0
2022-12-28,REP-311,136714.96,49,3.2
2022-05-10,REP-644,141137.38,36,3.9
2022-05-05,REP-127,394526.62,34,4.6
2023-01-31,REP-310,372578.16,10,2.0
2022-03-14,REP-140,24539.49,29,1.3
2022-02-03,REP-852,92530.59,33,3.1
2022-07-07,REP-816,127857.04,27,1.8
2022-09-01,REP-258,454794.18,47,1.4
2022-04-09,REP-222,289590.11,38,2.3
2023-03-21,REP-808,16203.44,36,1.3
2022-11-15,REP-741,74275.71,42,4.4
2022-04-20,REP-354,174035.73,18,4.3
2023-01-25,REP-172,161140.96,42,1.5
2023-01-15,REP-359,29608.78,25,4.4
2023-01-19,REP-231,425740.5,45,2.0
2022-12-31,REP-718,246610.48,24,3.6
2022-09-29,REP-675,210228.23,3,4.2
2022-03-15,REP-991,254053.38,44,2.8
2022-04-07,REP-785,333428.86,2,3.8
2022-03-18,REP-894,457878.21,29,2.4
2022-01-04,REP-623,447997.78,17,4.0
2022-07-08,REP-962,189438.31,21,1.6
2023-01-25,REP-233,251234.71,23,2.8
2022-11-05,REP-850,365784.15,29,4.7
2022-07-07,REP-727,490951.18,36,3.7
2022-02-08,REP-242,212010.07,50,4.9
2022-08-16,REP-261,108760.43,14,3.7
2023-03-20,REP-568,150905.5,25,1.7
2022-06-18,REP-534,200878.21,26,4.7
2022-06-18,REP-561,193324.06,8,3.4
2023-01-26,REP-356,148387.92,26,2.8
2022-10-31,REP-157,250975.5,47,2.5
2023-03-16,REP-891,317367.45,22,4.1
2022-10-31,REP-202,174492.86,7,2.8
2022-05-10,REP-518,141019.67,13,4.1
2022-08-23,REP-743,386258.97,11,4.7
2022-11-09,REP-357,452335.23,43,3.0
2022-10-15,REP-884,239096.61,14,1.8
2022-06-12,REP-335,181945.67,15,3.8
2023-01-23,REP-831,147149.02,2,2.8
2023-01-09,REP-597,269404.44,15,2.7
2023-02-14,REP-762,257793.91,41,3.0
2023-02-03,REP-268,112986.64,22,2.3
2022-04-11,REP-965,31052.11,37,2.3
2022-07-11,REP-434,237436.31,50,3.4
2023-03-01,REP-269,266153.01,47,1.2
2023-01-30,REP-571,458403.97,16,1.8
2022-07-12,REP-348,256201.52,23,3.2
2022-05-22,REP-523,231342.46,13,2.4
2022-03-02,REP-425,288183.75,48,3.6
2023-01-17,REP-663,489031.22,9,4.8
2023-01-18,REP-824,433777.33,1,4.5
2022-07-21,REP-465,28069.29,2,3.3
2023-02-24,REP-939,184160.57,29,4.1
2023-01-25,REP-568,460775.97,45,4.8
2023-01-22,REP-894,48116.14,21,1.7
2022-07-27,REP-808,150593.68,18,3.5
2022-11-11,REP-433,237698.3,6,3.2
2023-02-23,REP-164,164987.31,47,2.6
2023-01-14,REP-183,147073.19,42,4.4
2022-01-02,REP-346,483985.74,11,3.0
2022-03-07,REP-642,148872.18,42,3.7
2023-03-19,REP-897,81073.05,25,1.1
2022-01-07,REP-916,191009.88,6,4.2
2022-04-20,REP-638,498767.36,46,4.9
2023-01-25,REP-495,153402.46,9,3.4
2022-10-11,REP-689,106306.48,45,3.5
2022-08-15,REP-467,32280.8,17,3.0
2022-05-05,REP-349,466877.96,1,1.9
2022-08-29,REP-331,364933.08,9,3.5
2022-07-02,REP-936,344875.52,31,3.0
2022-05-26,REP-481,452149.93,21,4.6
2023-01-28,REP-735,393281.16,39,2.6
2022-06-24,REP-345,210724.99,15,2.7
2023-01-14,REP-275,346646.32,38,1.9
2022-10-21,REP-895,410315.49,31,1.1
2022-03-18,REP-354,47312.19,44,2.2
2022-12-13,REP-292,65643.03,5,1.9
2023-01-29,REP-299,275895.43,3,4.1
2022-11-06,REP-884,297519.56,24,3.9
2022-02-12,REP-217,311446.29,50,1.6
2022-04-30,REP-592,74542.47,32,3.1
2022-06-18,REP-197,18137.84,42,2.5
2022-02-23,REP-387,361545.57,22,2.6
2022-07-03,REP-981,266693.89,17,4.6
2023-02-17,REP-401,343248.62,24,2.6
2022-08-24,REP-965,482883.9,36,2.3
2022-09-04,REP-462,355008.94,49,3.0
2022-08-16,REP-743,345573.18,8,4.0
2023-03-14,REP-847,245336.88,10,1.2
2023-02-24,REP-542,300705.77,25,2.0
2022-10-18,REP-210,101822.05,38,1.6
2023-02-18,REP-656,414434.42,25,3.6
2022-08-27,REP-492,18432.48,7,4.2
2022-06-08,REP-556,75232.43,32,3.2
2022-05-23,REP-100,370486.17,49,2.4
2022-01-18,REP-205,375187.89,33,1.5
2022-03-09,REP-258,289615.95,30,4.2
2022-05-06,REP-752,191220.92,34,1.2
2022-02-25,REP-877,372500.69,10,2.1
2022-11-30,REP-216,134143.89,17,3.5
2023-04-11,REP-270,156145.15,13,3.0
2022-11-07,REP-437,124395.28,43,1.2
2022-09-29,REP-126,289467.6,39,3.3
2022-11-10,REP-517,481517.93,47,3.8
2022-07-22,REP-589,400399.68,15,2.1
2022-01-11,REP-736,95800.44,36,2.5
2022-04-02,REP-392,180876.28,41,1.4
2023-04-26,REP-364,486590.52,13,3.4
2022-06-17,REP-595,464207.83,43,3.2
2022-04-30,REP-549,263764.49,1,2.4
2022-09-20,REP-757,275607.18,23,2.8
2023-03-06,REP-587,414897.37,24,3.3
2022-03-27,REP-698,185463.22,48,2.1
2023-04-28,REP-277,406626.98,3,4.3
2022-11-17,REP-568,226463.64,4,1.6
2022-07-30,REP-473,470288.25,10,2.0
2022-01-06,REP-559,107062.97,1,4.2
2022-03-03,REP-737,315792.8,32,1.7
2023-01-21,REP-193,428314.68,48,3.8
2023-01-07,REP-211,395114.23,20,4.2
2022-01-31,REP-342,348702.68,50,1.7
2023-01-18,REP-767,270429.97,31,4.8
2022-09-21,REP-111,117417.04,18,4.9
2022-04-15,REP-213,181707.69,2,1.5
2022-03-22,REP-556,80021.27,49,3.7
2022-08-21,REP-232,57392.9,33,1.4
2023-04-26,REP-924,446673.08,31,4.1
2022-05-08,REP-220,254218.88,1,1.4
2022-01-02,REP-393,9326.22,45,4.5
2022-02-09,REP-149,381113.86,2,3.0
2022-12-08,REP-659,220148.52,47,2.4
2022-12-07,REP-843,311200.7,43,3.8
2022-07-01,REP-148,233659.29,3,4.0
2022-03-28,REP-448,58607.86,2,3.8
2022-12-08,REP-380,314510.21,24,4.0
2022-01-17,REP-624,53493.59,41,2.6
2022-03-11,REP-585,140815.89,30,2.9
2022-01-17,REP-396,370218.32,42,1.3
2022-11-27,REP-727,289076.07,19,1.8
2022-11-11,REP-254,232745.43,14,2.2
2023-04-08,REP-686,154731.77,47,4.3
2022-08-29,REP-184,235172.19,7,4.5
2022-10-12,REP-691,492822.13,31,3.3
2023-02-02,REP-537,12731.96,3,2.9
2022-05-28,REP-342,153404.37,10,1.1
2022-05-02,REP-141,60371.06,46,1.9
2022-02-24,REP-464,177636.2,48,4.0
2023-01-21,REP-167,160593.27,23,1.6
2022-03-12,REP-257,421556.59,41,3.6
2022-12-31,REP-147,456962.6,39,1.9
2022-06-15,REP-290,94675.04,28,4.4
2022-05-24,REP-487,252763.85,16,2.1
2023-02-03,REP-986,128594.98,47,3.7
2022-05-27,REP-729,154900.34,13,3.8
2022-04-16,REP-150,350678.05,3,2.2
2023-03-10,REP-968,100292.92,29,1.8
2023-04-06,REP-394,170874.86,21,1.7
2022-03-25,REP-750,194944.88,31,4.0
2022-09-03,REP-691,269275.07,38,3.2
2023-02-23,REP-185,176463.59,22,3.0
2023-02-10,REP-444,180433.37,30,3.3
2022-09-30,REP-581,257100.79,12,4.3
2023-01-23,REP-404,387370.25,37,4.3
2022-04-14,REP-450,379232.86,20,4.8
2023-03-10,REP-702,45709.19,29,2.0
2022-10-26,REP-997,231766.84,2,2.2
2022-05-25,REP-200,61042.34,19,2.0
2022-11-21,REP-854,391161.08,23,4.5
2022-04-02,REP-275,58480.75,6,4.0
2023-02-04,REP-224,11155.49,5,2.6
2023-01-02,REP-257,158130.11,49,2.3
2022-05-09,REP-791,146055.18,10,4.8
2022-09-10,REP-581,93013.75,26,1.0
2022-06-17,REP-743,112552.1,49,2.1
2022-02-02,REP-793,317282.65,49,1.9
2022-07-04,REP-284,35962.54,49,2.1
2022-01-28,REP-908,108210.18,11,1.2
2022-05-08,REP-600,164157.98,48,1.3
2022-05-03,REP-843,497580.27,50,1.0
2023-03-26,REP-851,92529.72,43,4.2
2022-01-06,REP-496,216909.46,29,1.5
2023-04-09,REP-432,454242.65,1,1.1
2023-03-29,REP-926,490317.48,23,3.8
2022-08-26,REP-166,122402.95,25,3.4
2022-05-06,REP-865,201326.61,12,4.5
2022-05-04,REP-883,22137.72,5,1.3
2022-03-09,REP-643,459344.65,2,2.7
2022-11-03,REP-740,370361.01,16,1.2
2022-08-07,REP-537,134450.02,9,2.1
2022-08-22,REP-738,30592.96,37,4.9
2023-01-30,REP-254,85424.82,5,1.9
2023-03-02,REP-335,473659.01,50,2.9
2023-03-01,REP-133,296122.72,28,1.4
2022-03-11,REP-986,319524.17,38,1.5
2022-04-10,REP-228,151575.58,50,4.2
2022-03-31,REP-630,138146.77,41,3.2
2022-10-20,REP-320,277230.84,6,1.2
2022-05-29,REP-803,350116.59,44,4.7
2022-03-25,REP-323,351770.76,11,2.7
2023-01-20,REP-752,490038.37,7,5.0
2022-04-03,REP-493,151987.74,30,2.4
2022-02-05,REP-723,189564.35,15,2.1
2023-03-02,REP-599,246633.95,41,4.6
2022-12-30,REP-954,274920.18,4,1.3
2022-02-27,REP-748,85891.9,8,2.7
2022-08-11,REP-506,371255.86,21,4.9
2023-01-08,REP-349,235907.83,25,1.1
2023-01-09,REP-529,400181.39,44,4.9
2023-01-29,REP-402,42880.79,39,4.8
2022-04-25,REP-175,185347.52,47,3.4
2023-03-13,REP-428,313479.75,9,3.6
2022-08-15,REP-749,104027.62,43,2.4
2022-10-09,REP-540,28818.29,6,1.1
2022-04-27,REP-328,166188.19,5,4.4
2022-07-31,REP-989,349265.44,30,3.4
2023-02-26,REP-376,139449.52,25,1.4
2022-06-17,REP-131,448501.46,26,5.0
2023-01-27,REP-711,358756.52,6,4.4
2022-09-02,REP-473,459417.65,30,2.6
2022-08-19,REP-872,229566.52,16,4.1
2022-08-31,REP-395,204047.97,1,1.1
2022-07-25,REP-386,497894.76,44,3.7
2022-01-23,REP-706,88610.86,9,4.3
2023-04-05,REP-238,402109.21,27,3.8
2022-09-05,REP-353,115155.19,30,4.7
2022-04-07,REP-433,191495.52,46,2.4
2023-03-21,REP-389,495081.64,9,4.9
2022-07-25,REP-636,371153.62,27,2.2
2022-02-23,REP-837,86818.58,17,4.5
2023-02-20,REP-717,122207.21,49,1.4
2022-04-24,REP-359,59246.68,43,2.3
2022-03-04,REP-283,194980.51,40,4.9
2022-06-14,REP-353,143063.95,7,2.9
2023-03-21,REP-896,21425.08,8,2.6
2022-10-12,REP-613,377138.73,32,4.8
2022-05-02,REP-736,286049.28,43,4.7
2022-11-07,REP-997,216543.14,35,1.1
2023-03-10,REP-866,322873.08,47,4.5
2022-06-07,REP-444,95334.21,27,1.4
2022-07-03,REP-147,435526.76,45,3.0
2022-07-24,REP-192,203252.54,19,4.7
2023-03-01,REP-804,60949.08,4,3.4
2022-11-29,REP-643,125418.98,45,4.1
2022-11-17,REP-538,452937.02,9,1.2
2023-02-05,REP-849,321609.71,6,2.7
2022-05-29,REP-747,81876.61,34,2.3
2022-02-04,REP-446,17351.65,12,3.1
2022-07-02,REP-185,289075.99,23,4.7
2022-09-02,REP-901,196351.54,44,2.5
2022-11-14,REP-646,224819.19,38,3.7
2022-07-02,REP-476,467540.8,2,2.1
2022-01-13,REP-443,351853.09,12,1.6
2022-09-08,REP-785,284434.11,31,3.1
2022-11-05,REP-986,93011.31,22,2.4
2023-04-02,REP-131,311843.17,13,2.2
2022-03-12,REP-952,38865.72,28,2.1
2022-08-24,REP-236,372734.01,17,4.7
2022-06-10,REP-786,33886.2,50,1.3
2022-09-23,REP-331,67882.53,1,4.9
2023-01-08,REP-214,483728.56,6,2.0
2023-03-16,REP-173,294603.85,30,2.3
2022-04-30,REP-768,270287.33,27,1.7
2022-07-11,REP-573,88620.3,2,2.9
2023-01-03,REP-557,200731.1,34,3.5
2022-04-29,REP-494,68635.78,49,4.7
2022-11-26,REP-168,456413.94,27,4.0
2022-09-05,REP-731,235747.86,32,1.9
2022-11-02,REP-757,260223.55,29,3.3
2022-02-18,REP-650,239653.85,18,3.0
2023-01-30,REP-935,196655.9,26,1.2
2022-07-25,REP-952,368011.27,17,1.9
2023-04-13,REP-298,158332.06,37,4.2
2022-08-23,REP-868,70602.67,50,1.3
2022-05-02,REP-260,167515.6,46,2.4
2023-02-27,REP-315,117360.01,47,4.2
2022-03-10,REP-381,63367.2,6,1.6
2022-05-25,REP-543,332183.77,43,4.5
2022-02-01,REP-798,345964.28,50,2.4
2022-08-29,REP-718,233972.43,21,2.6
2022-09-11,REP-107,293447.32,1,4.7
2022-11-22,REP-287,405708.04,44,1.4
2022-01-08,REP-707,191731.96,20,3.4
2022-04-15,REP-879,76887.23,17,4.4
2023-01-06,REP-426,297148.88,33,2.7
2022-08-23,REP-519,277174.53,33,1.5
2023-01-25,REP-634,144357.66,43,1.7
2022-03-08,REP-697,256697.32,27,4.3
2022-03-17,REP-871,165529.95,43,5.0
2022-02-22,REP-927,482963.66,22,4.8
2023-01-25,REP-683,96538.98,35,3.1
2022-11-21,REP-587,90965.94,43,2.3
2022-07-11,REP-260,480972.48,14,2.5
2022-12-21,REP-234,299532.49,42,4.9
2022-01-24,REP-943,27885.43,14,2.8
2022-10-31,REP-759,328889.23,48,2.6
2022-08-07,REP-786,244044.57,13,2.9
2023-03-27,REP-483,17786.8,15,4.6
2023-02-13,REP-855,254866.14,25,3.4
2023-04-23,REP-422,27454.87,8,3.6
2023-04-29,REP-983,400332.8,40,2.3
2023-03-27,REP-253,57251.97,3,3.2
2022-02-11,REP-452,406075.99,25,2.8
2022-03-24,REP-602,365669.14,50,3.4
2022-04-28,REP-719,358929.51,27,3.5
2022-12-07,REP-285,293174.11,50,2.2
2022-12-27,REP-570,487694.59,14,3.4
2023-03-17,REP-667,167364.33,47,1.5
2022-09-09,REP-235,406331.75,13,1.9
2022-12-29,REP-211,231897.15,29,1.5
2022-12-04,REP-782,192812.68,4,1.4
2022-03-21,REP-149,281029.68,17,3.4
2022-11-07,REP-525,114393.53,17,2.9
2022-02-14,REP-845,442806.23,18,2.6
2022-09-06,REP-532,210779.4,38,2.4
2022-05-05,REP-282,149934.73,8,1.7
2022-03-12,REP-143,248410.25,14,2.4
2022-01-27,REP-514,240835.13,6,2.6
2022-10-27,REP-462,80653.97,35,4.2
2023-04-19,REP-806,106862.78,27,4.2
2022-10-12,REP-994,437264.38,45,3.8
2023-01-07,REP-366,73164.34,5,4.1
2023-03-27,REP-335,416705.22,33,2.7
2022-11-12,REP-264,403925.48,42,4.5
2022-03-10,REP-467,157051.51,33,2.1
2022-09-23,REP-717,230963.32,37,2.0
2022-01-30,REP-892,41578.91,41,3.8
2022-08-03,REP-693,113841.85,13,4.8
2022-05-25,REP-536,468026.57,24,2.3
2022-12-19,REP-140,92973.56,16,1.1
2022-04-07,REP-980,483993.39,10,3.0
2022-12-09,REP-149,100083.57,16,4.5
2022-03-25,REP-201,370693.81,31,3.6
2022-08-13,REP-532,69131.99,4,3.7
2023-03-11,REP-842,231852.81,36,1.8
2022-11-25,REP-761,161798.03,35,3.2
2022-06-09,REP-273,73731.68,13,2.9
2022-08-20,REP-431,223026.69,4,3.1
2023-04-11,REP-153,7158.63,46,4.0
2022-04-02,REP-191,399434.18,11,2.4
2022-09-21,REP-510,465355.03,1,2.0
2023-01-04,REP-123,430567.81,6,4.9
2022-07-20,REP-925,476067.92,29,1.7
2023-03-20,REP-589,457020.13,15,3.7
2022-08-14,REP-509,408146.97,15,1.8
2022-04-11,REP-122,85466.59,48,1.2
2023-02-10,REP-192,145280.43,34,4.3
2022-11-23,REP-466,450792.22,46,1.7
2023-02-20,REP-423,72760.64,6,1.3
2023-02-23,REP-810,373314.84,50,4.9
2022-10-24,REP-914,40800.41,38,5.0
2022-06-28,REP-827,190924.95,15,3.6
2022-05-16,REP-607,333373.43,20,4.4
2022-11-24,REP-411,135893.84,22,3.0
2022-03-14,REP-450,121451.89,48,2.8
2022-12-15,REP-592,82005.93,42,1.9
2023-04-06,REP-692,125027.48,8,4.5
2022-06-04,REP-313,170135.48,20,3.3
2022-01-26,REP-498,438223.83,41,2.9
2022-10-19,REP-370,480444.01,7,3.4
2022-10-01,REP-481,211287.54,46,3.9
2022-12-12,REP-120,30204.68,21,4.3
2022-11-27,REP-477,319456.19,44,5.0
2022-09-04,REP-639,132140.93,32,4.3
2022-02-19,REP-996,208403.29,34,4.9
2022-12-13,REP-121,442492.68,20,4.9
2022-08-18,REP-267,116918.34,48,4.2
2022-09-19,REP-274,159761.44,26,1.6
2022-01-29,REP-442,217983.2,36,4.3
2022-07-09,REP-772,447012.6,13,4.8
2022-08-06,REP-221,442753.88,43,2.9
2022-07-06,REP-995,281205.8,43,4.8
2022-08-25,REP-654,365040.79,23,3.4
2022-05-05,REP-684,180165.59,20,4.1
2022-09-29,REP-700,471028.88,3,1.1
2022-06-02,REP-743,344926.61,15,3.6
2022-01-08,REP-354,417187.59,9,4.6
2022-12-15,REP-973,28889.11,29,1.4
2022-04-24,REP-458,282869.05,30,2.9
2022-06-29,REP-825,281667.66,45,4.6
2022-06-05,REP-948,91940.96,20,2.6
2022-05-10,REP-850,181223.16,18,4.3
2022-02-09,REP-308,151234.13,44,2.7
2022-02-27,REP-150,348786.02,14,2.1
2022-08-31,REP-604,127315.8,20,3.3
2022-12-18,REP-708,124160.32,15,5.0
2022-05-17,REP-592,319149.97,11,3.0
2022-09-17,REP-937,428174.34,48,3.1
2022-02-09,REP-775,280056.68,25,1.9
2022-10-31,REP-269,393239.23,28,2.3
2022-06-20,REP-683,369989.1,30,3.1
2022-03-12,REP-687,99557.96,35,4.5
2022-02-11,REP-237,338970.84,46,3.1
2022-02-25,REP-291,239576.77,33,2.1
2022-01-21,REP-788,258691.38,47,1.9
2022-08-10,REP-223,482492.76,9,3.5
2023-04-06,REP-407,175483.44,23,1.3
2023-03-28,REP-392,390400.05,30,3.9
2022-10-26,REP-984,316557.75,44,4.4
2023-03-04,REP-514,293572.42,40,3.7
2022-05-31,REP-760,441706.7,29,3.7
2022-04-15,REP-395,37296.65,39,4.5
2022-10-21,REP-533,156995.49,6,3.1
2022-04-20,REP-578,412563.68,41,3.7
2023-01-19,REP-137,256349.55,4,2.2
2022-11-28,REP-370,435332.62,6,2.7
2023-04-12,REP-119,14953.75,2,1.7
2022-08-14,REP-442,317439.16,32,1.6
2022-12-09,REP-221,447708.17,47,2.7
2023-04-14,REP-826,33340.72,50,4.5
2023-02-11,REP-501,13431.14,14,2.7
2022-09-10,REP-464,145156.1,47,3.1
2022-07-25,REP-217,99186.65,44,2.3
2022-12-18,REP-845,230237.94,17,2.3
2023-02-23,REP-810,34188.05,44,4.0
2022-10-13,REP-779,123327.17,8,1.2
2022-07-14,REP-854,349176.39,17,4.1
2023-02-05,REP-482,335020.76,40,3.3
2022-11-13,REP-723,323417.9,28,2.1
2023-03-22,REP-131,194371.93,48,3.2
2022-01-27,REP-650,443102.49,44,4.9
2022-04-06,REP-727,346533.51,8,2.7
2022-02-01,REP-160,9330.87,40,2.6
2022-07-10,REP-982,102697.77,7,2.8
2022-08-18,REP-788,355788.93,42,4.6
2023-03-03,REP-781,215210.9,28,4.6
2022-05-05,REP-750,416820.55,28,2.9
2022-11-18,REP-441,384889.97,22,2.9
2022-12-26,REP-273,228215.37,7,1.1
2023-02-14,REP-310,95219.04,39,1.6
2022-09-16,REP-540,305831.7,33,3.6
2022-09-02,REP-872,158515.95,43,2.5
2023-04-28,REP-318,476855.5,24,4.6
2022-05-01,REP-311,326288.95,20,2.4
2022-11-19,REP-984,470050.64,41,1.4
2023-02-06,REP-223,142843.77,43,4.9
2022-10-04,REP-967,90986.45,26,3.6
2022-09-29,REP-243,58989.05,42,2.0
2023-04-23,REP-241,264446.31,10,4.6
2022-09-14,REP-554,127030.53,11,1.4
2022-03-14,REP-775,443008.32,27,3.5
2022-12-24,REP-568,482825.45,6,1.3
2022-09-01,REP-798,243428.44,50,1.5
2022-04-21,REP-957,162434.88,19,1.2
2023-01-29,REP-173,226223.78,7,4.6
2022-02-12,REP-704,363329.43,41,2.0
2022-04-26,REP-695,13109.11,45,4.8
2022-09-26,REP-725,382910.28,19,2.2
2023-03-21,REP-776,405676.22,33,4.2
2022-01-24,REP-174,41940.55,4,4.1
2022-09-17,REP-906,34948.86,41,1.3
2022-06-18,REP-476,191478.16,39,2.1
2022-07-16,REP-914,399892.82,49,2.7
2022-06-25,REP-584,244956.59,18,1.3
2022-11-27,REP-592,58683.76,33,2.6
2022-02-23,REP-982,486872.01,41,1.7
2022-01-24,REP-916,8451.29,44,3.3
